대여소 명,대여 건수,대여일자/월
2067. 보라매역?동작세무서 버스정류장(강남중학교방면),2217,202206
308. 광화문 S타워 앞,2218,202206
3548.뚝섬역 6번출구,2220,202206
1004. 삼성광나루아파트 버스정류장,2220,202206
4465. 건영아파트앞 사거리,2222,202206
756. 목동주차장,2226,202206
2737.까치산역 3번 출구,2228,202206
3794. 안양천합수부(현대3차아파트),2236,202206
582. 경일중학교 앞,2237,202206
2713.우장초등학교 앞,2242,202206
1212. 송파역 2번 출구앞,2243,202206
1529. 미아동 한국전력공사,2245,202206
267. 삼성화재 사옥 옆,2245,202206
1022. 길동 사거리(초소앞),2249,202206
3759. 이대서울병원,2250,202206
1720. 도봉구청 옆(중랑천변),2251,202206
2724.(재)FITI시험연구원,2254,202206
215. 여의도고교 앞,2254,202206
2013. 장승배기역 5번출구,2255,202206
3119.연희 브라운스톤 아파트 앞,2255,202206
1683. 노원문화예술회관,2257,202206
4077. 도봉제1교,2258,202206
3506. 영동대교 북단,2261,202206
1661. 당현천근린공원,2262,202206
2913.상계8동 주민센터,2263,202206
252. 보라매역4번출구,2265,202206
1227. 거여역 8번출구 뒤,2265,202206
1306. 한성대입구역2번출구,2267,202206
4859. 잠실나루 나들목,2270,202206
2618. 삼전역 1번출구,2270,202206
3905. 희훈타워빌 앞,2273,202206
2306. 압구정역 2번 출구 옆,2275,202206
1259. 방이역 1번출구,2278,202206
2032. 이수역 11번출구쪽,2278,202206
203. 국회의사당역 3번출구 옆,2279,202206
1401. 극동늘푸른아파트,2284,202206
838. 숙대입구역 4번출구,2286,202206
4813. 망우지구대,2288,202206
4171. 우성아파트 앞,2289,202206
258. 신길역3번출구,2297,202206
1172. 가양3동 주민센터,2297,202206
3811.신사로입구,2298,202206
609. 제기2교,2299,202206
474.동대문역사문화공원역 1번출구 뒤편,2304,202206
4575. 대림동 e편한세상영등포아델포레,2305,202206
2335. 3호선 매봉역 3번출구앞,2306,202206
1689. 마들역 3번출구,2306,202206
4218. 디지털매직스페이스,2307,202206
2106. 세이브마트,2310,202206
108. 서교동 사거리,2312,202206
4486. 홈플러스 잠실점,2312,202206
635. 시조사 앞 (청량고정문 옆),2312,202206
1384.성신여대입구역 5번출구,2318,202206
1139. 용문사 버스정류장,2325,202206
175. 홍연2교옆,2326,202206
577. 광진청소년수련관,2326,202206
754. 목동1단지아파트 118동 앞,2331,202206
2000. 신도림4차 e편한세상 아파트 1109동 앞,2332,202206
1830. 빅마켓 금천점 앞,2333,202206
642. 신답역 사거리,2334,202206
1269. 리센츠아파트,2335,202206
4876. 삼전동주민센터 앞,2336,202206
3205.문래현대2차,2337,202206
1177. 수명중?고교,2338,202206
119. 서강나루 공원,2339,202206
1602. 광운대역 앞,2340,202206
816. 신용산역 6번출구 앞,2342,202206
508. 성수아카데미타워 앞,2342,202206
4041. 공릉역3번출구,2342,202206
660. 동의보감타워,2343,202206
4765. 동대문디자인플라자,2344,202206
2732.마곡수명산 1-2단지,2345,202206
414. 상암동주민센터 옆,2347,202206
1354. 고려대학교 2번출구,2349,202206
1204. 거여역 3번출구,2351,202206
3785. 마곡14단지 1408동앞,2353,202206
1762.북한산 한신휴플러스APT앞,2354,202206
5075. 등촌역 1번출구,2354,202206
1958. 강서수도사업소민원센터,2355,202206
1001. 광진교 남단 사거리(천호공원 방면),2358,202206
417. DMC역 2번출구 옆,2359,202206
573. 구의문주차장 앞,2364,202206
3760. 발산역 8번 출구,2368,202206
3009.서교동사거리(신),2369,202206
1669. 중계역 3번출구,2369,202206
3573.광나루안전체험관,2373,202206
933. 역촌종합시장 버스정류장(예일여고 방면),2377,202206
2740.마곡레포츠센터,2379,202206
4003. 상계초교 입구 교차로 명주빌딩 앞,2384,202206
593.자양중앙나들목,2385,202206
1462.동부시장 북문 앞,2391,202206
768.목동5단지아파트 501동,2395,202206
225. 앙카라공원 앞,2396,202206
1901. 신도림동주민센터 앞,2397,202206
1205. 종합운동장역 4번출구,2400,202206
2638.쌍용아파트,2401,202206
623. 서울시립대 정문 앞,2408,202206
4121. 서울문화재단 앞,2412,202206
590. 건국대학교 (입학정보관),2414,202206
1076. 천동초교입구사거리 버스정류장(십자성마을 방면),2416,202206
3517. 용마사거리,2419,202206
2175. 신림동걷고싶은문화의거리입구,2422,202206
4464. 올림픽공원 북2문,2424,202206
107. 신한은행 서교동지점,2428,202206
3627. 압구정나들목,2429,202206
3778. 김포공항입구 교차로,2430,202206
678.장안힐스테이트(아) 앞,2433,202206
4008. 하계 어린이 공원,2434,202206
1332. 석계역 5번출구 건너편,2439,202206
1246. 문정 법조단지10,2440,202206
1448. 코스트코 상봉점,2445,202206
205. 산업은행 앞,2447,202206
1017. 둔촌고교입구 교차로(길동주민센터 방면),2447,202206
1912. 한신휴아파트 앞,2449,202206
363. 신설동역 11번출구 뒤,2450,202206
796.목동아파트 14단지 B상가 앞,2457,202206
1380.월곡역 5번출구 앞,2461,202206
1119. 염창동 한마음아파트 앞,2463,202206
1282. 송파소방서 맞은편(성내4교),2466,202206
1827. 독산보도육교 앞 자전거 보관소,2466,202206
1381.석계역 4번출구 뒤,2468,202206
4408. 돌곶이역 앞,2469,202206
2230.이수역 4번 출구,2483,202206
2348. 포스코사거리(기업은행),2484,202206
4594. 양평교 영등포대여소,2488,202206
1616. 하계2동 공항버스정류장 옆,2490,202206
3757. 신방화역 6번출구,2498,202206
501. 광진구의회 앞,2500,202206
279. 영등포 푸르지오 아파트,2501,202206
1208. 풍납현대아파트쉼터,2502,202206
1455. 상봉역 2번 출구,2504,202206
4220. 신촌 청년주택,2507,202206
316. 종각역 1번출구 앞,2513,202206
153. 성산2교 사거리,2514,202206
290. 당산동 SK V1 빌딩,2517,202206
4798. 황학동롯데캐슬,2518,202206
244. 영등포삼환아파트 앞,2520,202206
238. 제2구민체육센타 앞,2522,202206
1668. 중계역 6번출구,2525,202206
1113. 서남환경공원 버스정류장,2525,202206
1215. 올림픽공원역 1번출구 앞,2526,202206
525. 한양대병원사거리,2527,202206
2222.사당역 12번출구 뒤,2527,202206
841. 신용산역 1번 출구,2529,202206
2910.도깨비시장,2530,202206
4037. 물넘이교,2531,202206
5306. 동신아파트 후문 옆,2533,202206
4768. 서울도시건축전시관,2538,202206
702. 목4동주민센터 옆,2541,202206
1619. 중계동 하나프라자빌딩 앞(중1-1),2544,202206
493.홍대입구역 6번출구,2547,202206
1140. 목동사거리 버스정류장,2551,202206
362. 청계8가 사거리,2552,202206
1656. 중앙하이츠 아파트 입구,2556,202206
1278. 송파구청 교차로,2556,202206
911. 은평평화공원(역촌역4번출구),2559,202206
1013. 강동구청역 1번 출입구,2563,202206
1235. 잠실트리지움310동 옆,2565,202206
4125. 회기역 2-①번출구,2566,202206
818. 숙명여대 입구 교차로,2569,202206
4382. 페코텍글로벌허브빌딩 앞,2570,202206
1442. 중랑구 중소기업 창업센터,2571,202206
1221. 삼전역 4번출구,2571,202206
1351. 안암2교 옆,2572,202206
539. 군자교교차로,2573,202206
1741. 제일강산수산입구,2585,202206
3657. 서울천호동우체국,2586,202206
3416.동묘앞역 6번출구,2588,202206
542. 강변역 4번출구 뒤,2589,202206
1128. 화곡역 6번출구,2589,202206
561. 서울숲역 2번출구 앞,2600,202206
4007. 노원 을지대학교 병원,2605,202206
2722.마곡 문영비지웍스,2606,202206
1169. 염창역 1번 출구,2611,202206
1742. 북한산 코오롱 하늘채,2612,202206
1077.강동역 1번출구 앞,2617,202206
1738. 창동주공17단지 상가앞,2621,202206
786.목동아파트 8단지 상가동 앞,2622,202206
1047. 강동 한신휴플러스,2625,202206
2265. 이수고가차도 남단,2625,202206
2611. 송파지역자활센터 뒤,2631,202206
543. 구의공원(테크노마트 앞),2633,202206
3796. 송정역 3번출구 앞,2637,202206
2706.강서공업고등학교 앞,2638,202206
1688. 마들역 7번출구,2643,202206
4559. 신길역 2번출구,2643,202206
130. 신촌역(2호선) 7번출구 앞,2643,202206
1988. 고척LIGA아파트 앞,2644,202206
497.합정동주민센터 앞,2646,202206
2912.대진고등학교,2646,202206
4527. 목동신시가지아파트6단지,2653,202206
2915.서울과학기술대학교(어학교육원),2657,202206
2340. 삼호물산버스정류장(23370) 옆,2657,202206
2255.시민의숲역 1번출구 옆,2661,202206
829. 베르가모앞,2662,202206
224. 롯데캐슬 앞,2662,202206
5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),2663,202206
148. 용강동 주민센터 앞,2666,202206
1035. 고덕역 4번출구,2676,202206
793.목동5단지아파트 534동,2684,202206
4353. 코오롱디지털타워 3차앞,2689,202206
1132. 등촌역 7번출구,2692,202206
719. 홍익병원앞 교차로,2693,202206
133. 해담는다리,2695,202206
3671. 둔촌동역교차로,2701,202206
249. 여의도중학교 옆,2703,202206
1977. 천왕역 1번 출입구 앞,2703,202206
4483. 잠실나들목4,2712,202206
123. 문화촌 공원,2715,202206
2630.서울방이동 고분군,2717,202206
2140. 신림1교 교차로,2719,202206
2729.넥센 유니버시티 앞,2720,202206
4897. 잠실주공5단지1,2720,202206
487.신석초교앞 교차로 교통섬,2721,202206
1512. 강북중학교 앞,2722,202206
4568. 영등포로터리,2722,202206
1655. 공릉1단지아파트,2723,202206
2718.마곡수명산파크1단지,2724,202206
4213. 마포구중앙도서관 정문 앞,2725,202206
1120. 대림경동아파트앞,2725,202206
2619. 석촌고분역 4번출구,2727,202206
3966. 독산역1번출구 옆,2729,202206
794.양천문화회관,2732,202206
3421.혜화역 1번출구,2742,202206
837. 한남나들목 입구,2743,202206
514. 성수사거리 버스정류장 앞,2744,202206
747. 목동3단지 상가,2747,202206
956. 응암시장교차로,2748,202206
560. 비전교회 앞,2750,202206
284. 센트럴 푸르지오 시티 앞,2751,202206
2801. 대륭포스트타워1차,2756,202206
5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),2766,202206
529. 장한평역 8번 출구 앞,2772,202206
4453. 위례중앙푸르지오 201동 앞,2777,202206
5064. 양천향교역8번출구,2777,202206
3513. 상왕십리역 1번출구,2782,202206
587. 유니베라 앞,2786,202206
2217.아크로리버뷰 부지 앞,2788,202206
296.KT플라자 영등포점,2791,202206
1686. 상계주공10단지 종합상가 앞,2793,202206
2628.문정역 1번출구,2794,202206
588. 뚝섬 유원지역,2803,202206
2059. 보라매공원 정문,2809,202206
409. 누리꿈스퀘어 옆,2819,202206
3582.화양동 우체국,2819,202206
912. 응암오거리,2821,202206
2080. 대방지하보도(대방동경남아너스빌아파트),2822,202206
612. 시립동부병원 앞 사거리,2825,202206
206. KBS 앞,2825,202206
3520. 광진경찰서,2827,202206
219. 롯데캐슬엠파이어 옆,2827,202206
3536. 중앙농협(자양동),2832,202206
5854. 신한금융투자 앞,2838,202206
303. 광화문역 1번출구 앞,2842,202206
1111. 마곡엠밸리6_7단지 마곡중학교,2842,202206
2164. 관악우체국,2848,202206
1297. 석촌호수교차로(동호 팔각정 앞),2854,202206
780.신정교 하부,2856,202206
1023. 한국종합기술사옥 앞,2863,202206
1126. 우장산역 1번출구옆(우장산아이파크105동앞),2868,202206
1337. 돈암성당 옆,2871,202206
559. 왕십리역 4번 출구 건너편,2872,202206
5061. 우장산동 가곡어린이공원앞,2872,202206
370. 시청역(2호선) 9번출구 뒤,2875,202206
788.양천구청역 2번출구 옆,2881,202206
183. 하늘채코오롱아파트 건너편,2881,202206
1192. 마곡수명산파크 209동 건너편,2887,202206
1150. 송정역 1번출구,2888,202206
731. 서울시 도로환경관리센터,2890,202206
1203. 밀리아나2빌딩 앞,2891,202206
439. 마포어린이공원,2894,202206
302. 경복궁역 4번출구 뒤,2903,202206
905. 구파발역 2번출구,2911,202206
1904. 도림천역 1번 출구 앞,2914,202206
576. 광나루역 3번 출구,2917,202206
421. 마포구청 앞,2917,202206
3410.종로3가역 8번출구,2922,202206
226. 샛강역 1번출구 앞,2925,202206
2635.잠실새내역 1번출구,2930,202206
1155. 기쁜우리복지관,2933,202206
176. 명지대학교 도서관,2934,202206
1220. 잠실근린공원,2938,202206
1243. 문정 법조단지7,2938,202206
232. 양평우림 이비즈센타 앞,2938,202206
3219.영등포역 1번출구,2939,202206
3664. 맥도날드 서울둔촌DT점 앞,2941,202206
643. 동대문구민체육센터 (육교아래),2943,202206
280. 양평동6차현대아파트 앞,2943,202206
1458. 상봉터미널2,2949,202206
1268. 몽촌토성역 1번출구 옆,2952,202206
1643. 태릉입구역 8번출구,2952,202206
500. 어린이대공원역 3번출구 앞,2958,202206
4564. 63스퀘어,2964,202206
1131. 꿈돌이공원 앞,2964,202206
3579.광진 캠퍼스시티,2973,202206
2301. 현대고등학교 건너편,2973,202206
913. 이마트 버스정류장(서부경찰서 방면),2993,202206
1531. 미아사거리 1번 출구,2996,202206
1262. 송파여성문화회관 앞,3004,202206
1201. 가락시장역 3번 출구,3007,202206
1449. 상봉역 1번출구,3014,202206
1151. 마곡역1번출구,3019,202206
1438. 홈플러스 신내점 앞,3020,202206
4553. 당산삼성2차아파트,3021,202206
222. 시범아파트버스정류장 옆,3022,202206
613. 신설동역 10번출구 앞,3026,202206
3788. 정곡나들목,3029,202206
1048. 둔촌어린이공원,3036,202206
4535. 목동12단지 아파트,3054,202206
4514. 목동성당 앞,3059,202206
4592. 신길우성4차아파트,3061,202206
1617. 하계동 중평어린이공원 앞,3061,202206
1321. 국민은행 종암동지점 앞,3069,202206
1127. 화곡역 버스정류장,3070,202206
512. 뚝섬역 1번 출구 옆,3086,202206
287. 영등포전화국사거리 (서강어린이공원),3090,202206
1363. 보문4교 인근,3097,202206
771.목동아파트 703동 앞,3101,202206
4868. 석촌호수 서호 남단,3103,202206
2615. 테라타워2,3103,202206
680.꿈마루어린이도서관 앞,3104,202206
1231. 잠실역 6번출구,3107,202206
342. 대학로 마로니에공원,3111,202206
1199. 우장산역 3번출구,3116,202206
795.양천 해누리타운,3126,202206
1135. 강서구의회,3128,202206
229. 양평1 보행육교 앞,3129,202206
1636. 상계주공2단지 버스정류장 옆,3142,202206
2015. 신대방삼거리역 6번출구쪽,3142,202206
2727.서울식물원 잔디마당 앞,3145,202206
1129. 화곡역 1번 출구 앞,3146,202206
2264. 이수역 1번출구,3148,202206
2176. 보라매공원 보도육교,3155,202206
548. 자양나들목,3157,202206
1503. 이디야 커피 수유역점 앞,3161,202206
723. SBS방송국,3164,202206
1996. 구일역 1번 출입구 앞,3176,202206
217. NH농협은행 앞,3178,202206
1946. 구로역 광장,3180,202206
1328. 월곡역 3번출구,3189,202206
209. 유진투자증권빌딩 앞,3192,202206
"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",3192,202206
584. 광진광장 교통섬,3195,202206
3784. 벽산아파트,3199,202206
4531. 목동아파트 613동 앞,3214,202206
3504. 원일교회,3215,202206
227. 양평2나들목 보행통로 입구,3217,202206
1002. 해공공원(천호동),3230,202206
4452. 삼성SDS,3233,202206
2601. 석촌호수 아뜰리에,3238,202206
194. 증산교 앞,3242,202206
393. 동대문역 8번 출구,3242,202206
2637. 아시아지하보도 14번 출구,3244,202206
633. 청량리 기업은행 앞,3266,202206
1162. 공항초등학교건너편,3269,202206
1663. 동해문화예술관앞,3288,202206
1692. 온곡초교 교차로,3288,202206
1452. 겸재교 진입부,3290,202206
4076. 진영상운 앞 중랑천 변,3291,202206
540. 군자역 7번출구 베스트샵 앞,3292,202206
1244. 문정 법조단지8,3298,202206
236. 문래동자이아파트 앞,3322,202206
4515. 동문굿모닝탑,3323,202206
1180. 마곡엠밸리 15단지(1502동) 건너편,3326,202206
3515. 서울숲 관리사무소,3328,202206
278. 쌍용플레티넘오피스텔,3331,202206
1084. 윤선생빌딩(JYP사옥),3332,202206
2613. 잠실나들목,3334,202206
2921.중계역 2번출구,3336,202206
1662. 노원역7번출구,3342,202206
1163. 방화동강서기동대앞,3348,202206
114. 홍대입구역 8번출구 앞,3349,202206
213. KT앞,3363,202206
1447. 면목역 3번출구,3373,202206
2632.석촌고분역 2번 출구,3377,202206
291. 문래동 하이테크 시티,3380,202206
1986. 태평양물산빌딩,3385,202206
914. 새절역 2번출구,3386,202206
1011. LIGA 아파트 앞,3392,202206
3881. 신자초교입구 교차로,3394,202206
2025. 흑석역 1번출구,3395,202206
2058. 동작경찰서,3407,202206
1451. 중랑세무서,3410,202206
574. 아차산역4번출구,3414,202206
614. 용두동 사거리,3416,202206
505. 자양사거리 광진아크로텔 앞,3422,202206
3542. 래미안 구의파크 스위트,3424,202206
1010. 강동세무서,3441,202206
592. 건국대학교 학생회관,3441,202206
568. 청계8가사거리 부근,3446,202206
4481. 올림픽공원 북2문 2,3449,202206
131. 증산2교,3452,202206
1611. 과기대 입구(우),3456,202206
3769. 증미역 2번출구,3460,202206
1248. 방이초등학교,3462,202206
1851. 가산디지털단지 7번출구,3477,202206
2647.잠실 자전거 수리센터 앞,3481,202206
3202.당산롯데캐슬프레스티지,3500,202206
3789. 염창나들목,3507,202206
2730.마곡메가박스 앞,3508,202206
729. 서부식자재마트 건너편,3508,202206
154. 마포구청역,3508,202206
1232. 잠실주공 521동 건너편,3521,202206
268. 그랜드컨벤션센터 앞,3537,202206
648. 장안동위더스빌옆,3547,202206
670.삼육서울병원 버스정류장,3550,202206
2377. 수서역 5번출구,3551,202206
3668. 성내삼성아파트,3561,202206
1610. 화랑대역 2번출구 앞,3562,202206
2107. 도림천 신화교,3563,202206
4122. 청계9가교차로 앞,3565,202206
1078.둔촌사거리,3569,202206
583. 청계천 생태교실 앞,3573,202206
186. 월드컵공원,3576,202206
1414. 사가정역 2번출구,3578,202206
458. 광화문역 5번출구,3579,202206
659. 제기역1번출구,3579,202206
245. 삼성생명 당산사옥 앞,3582,202206
2723.마곡 필네이처,3585,202206
3772. 길성그랑프리텔아파트,3586,202206
419. 홈플러스 앞,3592,202206
418. 월드컵경기장역 3번출구 옆,3597,202206
3500. 군자역2번출구,3603,202206
4065. 창동역 1번출구 앞,3610,202206
275. 신동아아파트,3616,202206
779. 신정1동 주민센터 앞,3617,202206
2606. 위례동주민센터 맞은편 근린공원,3627,202206
498.연남동주민센터 앞,3628,202206
415. DMC역 9번출구 앞,3630,202206
781.신정보도육교 아래,3640,202206
1024. 강동구청 앞,3640,202206
146. 마포역 2번출구 뒤,3646,202206
1029. 성내어울터,3652,202206
243. 이앤씨드림타워 앞,3656,202206
4508. 유원목동아파트 103동 앞,3660,202206
1102. 방화사거리 마을버스 버스정류장,3662,202206
1608. 공릉역 1번 출구 앞,3665,202206
549. 아차산역 3번출구,3667,202206
184. 7번가피자 서교망원점,3674,202206
4864. 송파사거리,3675,202206
3680. 강동역3번출구,3676,202206
1914. 대림역4번출구,3682,202206
1355. 보문2교,3690,202206
4027. 한내 행복발전소 옆,3697,202206
1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),3700,202206
4233. 코오롱아파트사거리,3708,202206
1122. 황금내근린공원,3712,202206
2641.송파역 4번출구,3715,202206
1103. 방화역 4번출구앞,3717,202206
1182. KBS 스포츠월드,3727,202206
3514. 왕십리교회옆,3755,202206
1209. 잠실나루역 (2번 출구 쪽),3757,202206
2623.석촌동 주민센터,3784,202206
144. 공덕역 8번출구,3786,202206
668.서울축산농협(장안지점),3791,202206
744. 신목동역 2번 출구,3803,202206
4865. 한성백제역 1번출구 뒤,3808,202206
791.현대하이페리온,3810,202206
755. 목동1단지아파트 상가 앞,3844,202206
1569.수유역2번출구,3845,202206
103. 망원역 2번출구 앞,3861,202206
551. 구의삼성쉐르빌 앞,3875,202206
735. 영도초등학교,3883,202206
704. 남부법원검찰청 교차로,3891,202206
825. 서빙고동 주민센터 앞,3892,202206
2050. 노량진역 5번출구,3898,202206
1251. 석촌역 2번출구,3899,202206
1650. 중계근린공원내,3916,202206
1197. 엠펠리체 호텔 건너편,3917,202206
3559.성동구민종합체육센터 앞,3929,202206
4561. 양평역 1번출구,3937,202206
906. 연신내역 5번출구,3949,202206
2719.마곡문화공원,3965,202206
3501. 광진구청 앞,3972,202206
2646.레이크펠리스101동앞,3976,202206
3509. 세종사이버대학교,3988,202206
4046. 경춘선 숲길,3999,202206
2621. 한성백제역 2번 출구,4005,202206
1961. 신도림테크노근린공원,4005,202206
2109. 은천로입구 가로공원,4020,202206
147. 마포역 4번출구 뒤,4020,202206
276. 영등포로터리2,4027,202206
1157. 강서구청,4029,202206
2824.미래사랑어린이공원 앞,4043,202206
1293. 석촌호수 서호 사거리,4064,202206
3904. 테크노마트 앞,4077,202206
931. 역촌파출소,4090,202206
1218. 방이역 4번출구,4090,202206
2744.강서세무서 앞,4092,202206
106. 합정역 7번출구 앞,4102,202206
1195. 코오롱One&Only타워,4105,202206
996.응암역2번출구 국민은행 앞,4108,202206
3571.화양 APT(횡단보도 옆),4121,202206
797.목동아파트 1422동 1434동 사잇길,4122,202206
3681. 길동 마루빌딩,4127,202206
3575. 자양사거리(서원빌딩),4128,202206
3570.구의역 리버비스타 오피스텔,4132,202206
2610. 송리단길,4138,202206
4029. 청소년수련관 후문,4143,202206
"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",4146,202206
4509. 서울영상고교 입구,4147,202206
240. 문래역 4번출구 앞,4159,202206
1090.상일동역 2번출구 앞,4160,202206
117. 홍은사거리,4163,202206
2525.반포쇼핑타운 2동 앞,4168,202206
2639.석촌역 8번출구,4176,202206
210. IFC몰,4183,202206
259. 대방역6번출구,4186,202206
4457. 아산병원 기숙사 부근,4188,202206
787.양천아파트 입구,4208,202206
2708.강서한강자이타워 앞,4210,202206
431. 청계천 영도교,4211,202206
634. 외국어대 정문 앞,4214,202206
4574. 영등포시장역 포레나영등포,4218,202206
263. 근로자회관 사거리,4221,202206
641. 용두역 4번출구,4221,202206
361. 동묘앞역 1번출구 뒤,4231,202206
1721. 창동역 2번출구,4232,202206
1020. 강동경찰서,4240,202206
1173. 강서구청사거리(SH타워),4252,202206
1867.대륭포스트타워6차 앞,4262,202206
3002.벽산상암스마트큐브,4268,202206
1684. 태릉입구역 5번출구,4292,202206
2919.등나무 근린공원(시립북서울미술관 앞),4303,202206
870.노들섬 서측 앞,4306,202206
1955. 디지털입구 교차로,4308,202206
2704.홈플러스(강서점),4315,202206
283. 아크로타워 스퀘어(영등포시장),4335,202206
1184. 마곡13단지,4337,202206
764. 목동청소년수련관,4367,202206
1674. 서울북부고용센터앞,4378,202206
383. 신당역 12번 출구 뒤,4417,202206
734. 신트리공원 입구,4417,202206
2739.수명산파크1단지교차로,4420,202206
631. 답십리역 1번출구,4480,202206
2720.힐스테이트에코,4503,202206
3541. 커먼그라운드,4550,202206
1985. 구로도서관,4565,202206
293. 충북 미래관,4584,202206
726. 목동3단지 시내버스정류장,4598,202206
3600.사근빗물펌프장 건너편,4613,202206
1008. 암사역 3번출구(국민은행앞),4651,202206
1019. 다성이즈빌아파트(호원대 대각선 맞은편),4676,202206
2733.마곡13단지 정문 앞,4683,202206
1264. 천호역 10번 출구 앞,4725,202206
3780. 등촌서광아파트,4738,202206
1106. 신방화사거리,4743,202206
3534. 건대입구역 5번출구 뒤,4764,202206
585. 성수2가1동 공영주차장 인근,4780,202206
228. 선유도역 3번출구 앞,4844,202206
1167. 마곡수명산파크3단지 교차로,4845,202206
509. 이마트 버스정류소 옆,4850,202206
102. 망원역 1번출구 앞,4893,202206
1152. 마곡역교차로,4936,202206
4571. 문래동롯데캐슬아파트,4977,202206
3010.홍대입구역 3번출구,5005,202206
1625. 상계역(4번출구),5021,202206
2262. 한신16차아파트 119동 앞,5027,202206
1925. 동양미래대학교 정문 옆,5054,202206
3518. 군자역 7번출구뒤,5070,202206
1222. 잠실새내역 5번 출구 뒤,5071,202206
1117. 등촌5단지아파트 버스정류장,5083,202206
274. 영등포역지하쇼핑센타 5번출구,5112,202206
853.용산역 맞은편,5168,202206
202. 국민일보 앞,5172,202206
746. 목동2단지 상가,5200,202206
602. 장안동 사거리,5219,202206
"2219. 고속터미널역 8-1번, 8-2번 출구 사이",5222,202206
708. 서울출입국관리사무소 앞,5253,202206
262. 영문초등학교 사거리,5261,202206
1193. 마곡센트럴타워 1차,5270,202206
703. 오목교역 7번출구 앞,5322,202206
2002. 노들역 1번출구,5325,202206
5052. 마곡역 7번출구,5332,202206
567. 성수역 2번출구 앞,5378,202206
1166. 강서구립등빛도서관,5379,202206
907. CJ 드림시티,5390,202206
3569.건대병원후문,5401,202206
1149. 신방화역환승주차장,5405,202206
1050. 둔촌역 3번 출입구,5406,202206
2721.등촌1-10단지 교차로,5426,202206
2717.LG유플러스 마곡사옥,5429,202206
1044. 굽은다리역,5443,202206
2183. 동방1교,5453,202206
589. 성수역3번출구,5474,202206
3511. 응봉역 1번출구,5499,202206
1601. 석계역 문화광장 내 자전거 보관소,5501,202206
1295. 잠실역 8번출구,5571,202206
1211. 방이삼거리,5600,202206
1112. 마곡엠밸리4단지 정문,5603,202206
1653. 노원역1번출구,5769,202206
1125. 명덕고교입구(영종빌딩),5772,202206
769.CBS방송국 앞,5803,202206
1637. KT 전화국 버스정류장 옆,5872,202206
646. 장한평역 1번출구,6023,202206
4870. 몽촌토성역 3번 출구,6127,202206
1308. 안암로터리 버스정류장 앞,6145,202206
792.목동트라팰리스 웨스턴에비뉴,6146,202206
3798. 그랜드아이파크아파트 앞,6164,202206
1009. 천호역4번출구(현대백화점),6262,202206
2173. 당곡사거리,6369,202206
4565. 영등포 신세계백화점,6411,202206
565. 옥수역 3번출구,6520,202206
113. 홍대입구역 2번출구 앞,6565,202206
"785.양천구청, 보건소 사잇길",6671,202206
2620. 송파나루역 4번 출구옆,6795,202206
1906. 신도림역 1번 출구 앞,7278,202206
1124. 발산역 6번 출구 뒤,7308,202206
1160. 양천향교역 7번출구앞,7357,202206
2608. 송파구청,7521,202206
765. 오목교역 3번출구,7549,202206
230. 영등포구청역 1번출구,7726,202206
272. 당산육갑문,7876,202206
3533. 건대입구역 사거리(롯데백화점),7937,202206
2622. 올림픽공원역 3번출구,8582,202206
1158. 가양역 8번출구,8618,202206
770.목동역5번출구 교통정보센터 앞,9081,202206
247. 당산역 10번출구 앞,9103,202206
2728.마곡나루역 3번 출구,9217,202206
"1153. 발산역 1번, 9번 인근 대여소",9456,202206
2701. 마곡나루역 5번출구 뒤편,9721,202206
2177. 신대방역 2번 출구,10009,202206
1911. 구로디지털단지역 앞,10373,202206
1210. 롯데월드타워(잠실역2번출구 쪽),11780,202206
207. 여의나루역 1번출구 앞,13595,202206
2102. 봉림교 교통섬,13722,202206
502. 뚝섬유원지역 1번출구 앞,14125,202206
4217. 한강공원 망원나들목,15417,202206
2715.마곡나루역 2번 출구,16498,202206
